stop_name;stop_lon;stop_lat;shortName;mode;Pointgeo;Nom_commune;code postal
Jacques Decour;2.2204374509015308;48.8743565636353;241;Bus;48.8743565636353, 2.2204374509015308;Suresnes;92073
Place Jean Jaurï¿½s;2.209051325064662;48.863687457094045;244;Bus;48.863687457094045, 2.209051325064662;Suresnes;92073
Arsenal;2.1986576261784445;48.87209026686845;244;Bus;48.872090266868454, 2.1986576261784445;Rueil-Malmaison;92063
Edmond Rostand;2.1897300668710638;48.87368497965302;244;Bus;48.87368497965302, 2.1897300668710633;Rueil-Malmaison;92063
Le Parc;2.162081004457176;48.871938736623314;258;Bus;48.871938736623314, 2.1620810044571757;Rueil-Malmaison;92063
Le Chï¿½teau;2.1677909387063736;48.87465865655084;258;Bus;48.87465865655084, 2.1677909387063736;Rueil-Malmaison;92063
Danielle Casanova;2.176934272198163;48.878445197612464;258;Bus;48.878445197612464, 2.176934272198163;Rueil-Malmaison;92063
Rueil - Ville;2.181784528486252;48.88043003730465;258;Bus;48.88043003730465, 2.181784528486252;Rueil-Malmaison;92063
Commandant d'Estienne d'Orves;2.3159794361018324;48.94330631433196;261;Bus;48.943306314331956, 2.3159794361018324;Villeneuve-la-Garenne;92078
La Noue;2.3260967056356354;48.93479342533698;261;Bus;48.934793425336984, 2.3260967056356354;Villeneuve-la-Garenne;92078
Bongarde;2.326166856506072;48.92516238692902;261;Bus;48.92516238692902, 2.3261668565060716;Villeneuve-la-Garenne;92078
Hï¿½pital Amï¿½ricain;2.2747557521591726;48.891983241620096;274;Bus;48.891983241620096, 2.2747557521591726;Neuilly-sur-Seine;92051
Jules Guesde;2.2896480674922586;48.8970637720216;274;Bus;48.8970637720216, 2.2896480674922586;Levallois-Perret;92044
Rue Petit;2.294375964828197;48.90147142039395;274;Bus;48.90147142039395, 2.294375964828197;Clichy;92024
Mairie de Clichy;2.304060470490796;48.90254431547787;274;Bus;48.90254431547787, 2.304060470490796;Clichy;92024
Georges Boisseau;2.3183839043395587;48.903588954306855;274;Bus;48.903588954306855, 2.3183839043395587;Clichy;92024
Victor Hugo - Sanzillon;2.319840398873429;48.90383105620492;274;Bus;48.90383105620492, 2.319840398873429;Clichy;92024
Rue Petit;2.2945782503651504;48.90164348281046;274;Bus;48.90164348281046, 2.2945782503651504;Clichy;92024
Collange;2.288255164369324;48.89917790549151;274;Bus;48.899177905491506, 2.288255164369324;Levallois-Perret;92044
Collï¿½ge Jean Jaurï¿½s;2.285770003452743;48.89837170613184;274;Bus;48.89837170613184, 2.285770003452743;Levallois-Perret;92044
Place Mermoz;2.27403188678341;48.90281572918233;275;Bus;48.90281572918233, 2.27403188678341;Courbevoie;92026
Ulbach;2.263845429387516;48.901584433861416;275;Bus;48.901584433861416, 2.263845429387516;Courbevoie;92026
Gambetta;2.243425865230165;48.89210415950741;275;Bus;48.892104159507404, 2.243425865230165;Courbevoie;92026
Ulbach;2.2645387845076086;48.90175057167887;275;Bus;48.90175057167887, 2.2645387845076086;Courbevoie;92026
Place Mermoz;2.27495343247361;48.90227272534423;275;Bus;48.90227272534423, 2.27495343247361;Courbevoie;92026
Port de Gennevilliers - Centre de Vie;2.2783699870477827;48.93724941092984;276;Bus;48.937249410929844, 2.2783699870477827;Gennevilliers;92036
Les Courtilles;2.283912320763647;48.93128436055069;276;Bus;48.931284360550684, 2.283912320763647;Gennevilliers;92036
Direction du Port;2.2666732585077827;48.93615322098164;276;Bus;48.93615322098164, 2.2666732585077827;Gennevilliers;92036
Fraternitï¿½;2.2528420242476903;48.925941676258624;276;Bus;48.925941676258624, 2.2528420242476903;Colombes;92025
Eglise de Colombes;2.251366347464098;48.92321656301088;276;Bus;48.923216563010875, 2.251366347464098;Colombes;92025
Ecoles du Petit Colombes;2.2379882322038056;48.91790723716978;276;Bus;48.91790723716978, 2.2379882322038056;Colombes;92025
Colbert;2.2314886187705514;48.91542857977991;276;Bus;48.915428579779906, 2.2314886187705514;Colombes;92025
Universitï¿½ - Paris 10;2.2187008193915374;48.90378058954264;276;Bus;48.903780589542635, 2.2187008193915374;Nanterre;92050
Nanterre - Universitï¿½ RER;2.2143055840983257;48.90033439069066;276;Bus;48.90033439069066, 2.2143055840983257;Nanterre;92050
Les Terrasses;2.2269642662147557;48.89483192316876;276;Bus;48.89483192316876, 2.2269642662147553;Nanterre;92050
Alma - Baudin;2.2533044369567583;48.89657288476214;278;Bus;48.89657288476214, 2.2533044369567583;Courbevoie;92026
Verdun - Rue Latï¿½rale;2.25906489122134;48.9020136102069;278;Bus;48.9020136102069, 2.2590648912213402;Courbevoie;92026
Paix - Verdun;2.260235710616776;48.9002581724565;278;Bus;48.9002581724565, 2.260235710616776;Courbevoie;92026
Gambetta;2.243425865230165;48.89210415950741;278;Bus;48.892104159507404, 2.243425865230165;Courbevoie;92026
ï¿½glise - Avenue de Celle;2.2284004179007084;48.78688004046493;289;Bus;48.78688004046493, 2.2284004179007084;Meudon;92048
Victor Hugo - Louvois;2.238583163120196;48.806363637265726;289;Bus;48.806363637265726, 2.238583163120196;Meudon;92048
Ile Saint Germain;2.249529305626372;48.823494381042586;289;Bus;48.823494381042586, 2.2495293056263717;Issy-les-Moulineaux;92040
Pont de Billancourt;2.248680639577332;48.82567456334194;289;Bus;48.82567456334194, 2.2486806395773318;Boulogne-Billancourt;92012
Val Fleury RER;2.2411285450158944;48.80829554933179;289;Bus;48.80829554933179, 2.2411285450158944;Meudon;92048
Fleury;2.258281472183739;48.81147015284484;290;Bus;48.81147015284484, 2.258281472183739;Clamart;92023
Hï¿½pital Percy;2.257775122431171;48.81451596168558;290;Bus;48.81451596168558, 2.257775122431171;Clamart;92023
Marceau;2.271458091367341;48.82744338013866;290;Bus;48.82744338013866, 2.2714580913673412;Issy-les-Moulineaux;92040
Prï¿½sident Robert Schuman;2.268089877796858;48.82770162244602;290;Bus;48.82770162244602, 2.268089877796858;Issy-les-Moulineaux;92040
Hï¿½pital Percy;2.257601298943347;48.81429003382332;290;Bus;48.81429003382332, 2.257601298943347;Clamart;92023
Le Hameau;2.2529076514562463;48.78259264874202;290;Bus;48.78259264874202, 2.2529076514562463;Le Plessis-Robinson;92060
Petit-Chï¿½tenay;2.282518028204961;48.76317565814008;294;Bus;48.76317565814008, 2.2825180282049615;Chï¿½tenay-Malabry;92019
Augustin Claude;2.28699310954934;48.78615573082261;294;Bus;48.786155730822614, 2.2869931095493397;Fontenay-aux-Roses;92032
Cimetiï¿½re;2.2917065706892226;48.794881057381325;294;Bus;48.794881057381325, 2.2917065706892226;Fontenay-aux-Roses;92032
Chartres - Blanchard;2.29231418712775;48.79625175387307;294;Bus;48.79625175387307, 2.29231418712775;Chï¿½tillon;92020
Robinson RER;2.280050363985275;48.77933249515191;294;Bus;48.77933249515191, 2.280050363985275;Chï¿½tenay-Malabry;92019
Prï¿½s Hauts;2.28029786355424;48.77026779683722;294;Bus;48.77026779683722, 2.28029786355424;Chï¿½tenay-Malabry;92019
Rue des Vignes;2.281353989109947;48.76570505693681;294;Bus;48.76570505693681, 2.281353989109947;Chï¿½tenay-Malabry;92019
Pont d'Antony;2.304278158197121;48.75049643645012;297;Bus;48.75049643645012, 2.3042781581971212;Antony;92002
Les Rabats;2.3145427531013123;48.74567183705823;297;Bus;48.745671837058225, 2.3145427531013123;Antony;92002
Alsace;2.299712492154264;48.89314803065179;20;Bus;48.89314803065179, 2.299712492154264;Levallois-Perret;92044
Sï¿½verine;2.2786851143115534;48.83084187776406;39;Bus;48.83084187776406, 2.2786851143115534;Issy-les-Moulineaux;92040
Marcel Sembat;2.2443681964784203;48.83375083979114;42;Bus;48.83375083979114, 2.2443681964784203;Boulogne-Billancourt;92012
Rue du Centre;2.253470312636623;48.87929768255146;43;Bus;48.87929768255146, 2.253470312636623;Neuilly-sur-Seine;92051
Maurice Barres;2.2589773892213545;48.88132843471266;43;Bus;48.88132843471266, 2.2589773892213545;Neuilly-sur-Seine;92051
Pont de Neuilly;2.2607912251862747;48.88515284368341;43;Bus;48.88515284368341, 2.2607912251862747;Neuilly-sur-Seine;92051
Sainte-Foy;2.268286471250581;48.88454236888749;43;Bus;48.88454236888749, 2.268286471250581;Neuilly-sur-Seine;92051
Chartres;2.2769168788524703;48.8826972018592;43;Bus;48.882697201859195, 2.2769168788524703;Neuilly-sur-Seine;92051
Sainte-Foy;2.267655440529163;48.88480831173189;43;Bus;48.88480831173189, 2.267655440529163;Neuilly-sur-Seine;92051
Centre Sportif Lionel Terray;2.2866723320458613;48.73494903587061;119;Bus;48.73494903587061, 2.2866723320458613;Antony;92002
Centre Commercial des Baconnets;2.290179017315421;48.73906244642364;119;Bus;48.73906244642364, 2.290179017315421;Antony;92002
Les Baconnets RER;2.288935632954236;48.73949577760241;119;Bus;48.73949577760241, 2.288935632954236;Antony;92002
Escudier - Marchï¿½;2.237921602584261;48.84325233290873;123;Bus;48.84325233290873, 2.237921602584261;Boulogne-Billancourt;92012
Jean Jaurï¿½s - Mï¿½tro;2.238748054846348;48.84171067140009;123;Bus;48.84171067140009, 2.238748054846348;Boulogne-Billancourt;92012
Route de la Reine - Jean Jaurï¿½s;2.240496565613336;48.83953630330032;123;Bus;48.839536303300314, 2.240496565613336;Boulogne-Billancourt;92012
Gallieni;2.245573026780016;48.83710413545188;123;Bus;48.83710413545188, 2.2455730267800162;Boulogne-Billancourt;92012
Paul Bert;2.256449628521736;48.81960728163431;123;Bus;48.81960728163431, 2.256449628521736;Issy-les-Moulineaux;92040
Ferber - Galliï¿½ni;2.266603450195018;48.824913419279525;123;Bus;48.824913419279525, 2.266603450195018;Issy-les-Moulineaux;92040
Mï¿½diathï¿½que;2.27008767160055;48.82608594871485;123;Bus;48.82608594871485, 2.27008767160055;Issy-les-Moulineaux;92040
Roger Salengro;2.2643982794527484;48.82191391126693;123;Bus;48.82191391126693, 2.2643982794527484;Issy-les-Moulineaux;92040
Les Moulineaux;2.2506178728832977;48.82167544849775;123;Bus;48.82167544849775, 2.2506178728832977;Issy-les-Moulineaux;92040
Ile Saint Germain;2.249529305626372;48.823494381042586;123;Bus;48.823494381042586, 2.2495293056263717;Issy-les-Moulineaux;92040
Gambetta;2.241389420553571;48.848400789213386;123;Bus;48.848400789213386, 2.241389420553571;Boulogne-Billancourt;92012
Rue des Pins;2.24680045127922;48.84644737066737;123;Bus;48.84644737066737, 2.2468004512792197;Boulogne-Billancourt;92012
Ancienne Mairie;2.2345692675048525;48.837708760564766;126;Bus;48.837708760564766, 2.2345692675048525;Boulogne-Billancourt;92012
Hï¿½tel de ville de Boulogne-Billancourt;2.2397088248603505;48.83562799881177;126;Bus;48.83562799881177, 2.2397088248603505;Boulogne-Billancourt;92012
Victor Hugo;2.2734005808038424;48.827832938465896;126;Bus;48.827832938465896, 2.2734005808038424;Issy-les-Moulineaux;92040
Carrefour de l'Insurrection;2.291378131560536;48.82006221407142;126;Bus;48.82006221407142, 2.2913781315605357;Vanves;92075
Pierre Brossolette - Gabriel Pï¿½ri;2.311512040725332;48.81977511415615;126;Bus;48.81977511415615, 2.3115120407253316;Montrouge;92049
Mairie - Centre Administratif;2.289145278899149;48.82100231035425;126;Bus;48.82100231035425, 2.289145278899149;Vanves;92075
Place du Marï¿½chal De Lattre de Tassigny;2.284504747026365;48.82270145398414;126;Bus;48.82270145398414, 2.284504747026365;Vanves;92075
Corentin Celton - Mï¿½tro;2.278884836029885;48.82723656585314;126;Bus;48.82723656585314, 2.2788848360298846;Issy-les-Moulineaux;92040
Cimetiï¿½re;2.2833064084892136;48.7790822454548;128;Bus;48.7790822454548, 2.2833064084892136;Sceaux;92071
Sentier des Lilas;2.2966973288301085;48.79325562259232;128;Bus;48.79325562259232, 2.2966973288301085;Fontenay-aux-Roses;92032
Hï¿½tel de Ville;2.30514523377503;48.798791405105554;128;Bus;48.798791405105554, 2.30514523377503;Bagneux;92007
Barbara;2.3169658400003152;48.80996708646703;128;Bus;48.809967086467026, 2.3169658400003152;Montrouge;92049
Verdier - Rï¿½publique;2.3179924218286714;48.81580998568536;128;Bus;48.815809985685355, 2.3179924218286714;Montrouge;92049
Zone Industrielle Nord;2.318924658911216;48.942540708026606;137;Bus;48.942540708026606, 2.3189246589112154;Villeneuve-la-Garenne;92078
Bongarde;2.326369688513112;48.92530741494056;137;Bus;48.92530741494056, 2.326369688513112;Villeneuve-la-Garenne;92078
Place Paul Herbe;2.326817274329848;48.941344281682845;137;Bus;48.941344281682845, 2.326817274329848;Villeneuve-la-Garenne;92078
Zone Industrielle Nord;2.3190038562528765;48.94274799321629;137;Bus;48.942747993216294, 2.3190038562528765;Villeneuve-la-Garenne;92078
Champs Fourgons;2.302806995710576;48.94215128197924;138;Bus;48.942151281979235, 2.302806995710576;Gennevilliers;92036
Rond-Point Pierre Timbaud - Jules Larose;2.3017469770006747;48.93263961974019;138;Bus;48.93263961974019, 2.3017469770006747;Gennevilliers;92036
Pierre Boudou;2.3078182705921098;48.91642449256506;138;Bus;48.91642449256506, 2.3078182705921098;Asniï¿½res-sur-Seine;92004
Cimetiï¿½re;2.312834958341044;48.90851247097733;138;Bus;48.90851247097733, 2.312834958341044;Clichy;92024
Villeneuve;2.3128436464541995;48.905787600457245;138;Bus;48.905787600457245, 2.3128436464541995;Clichy;92024
Saint-Ouen RER;2.3185417212371946;48.90299630357556;138;Bus;48.902996303575556, 2.3185417212371946;Clichy;92024
Quai de Clichy;2.3117643703164514;48.91209457619885;138;Bus;48.912094576198854, 2.3117643703164514;Clichy;92024
Parc des Sï¿½vines;2.3034379398691063;48.92765836959869;138;Bus;48.92765836959869, 2.3034379398691063;Gennevilliers;92036
Champs Fourgons;2.303773649283712;48.94438712627469;138;Bus;48.94438712627469, 2.3037736492837118;Gennevilliers;92036
Gabriel Pï¿½ri Mï¿½tro d'Alembert;2.292972322932098;48.91542949795869;140;Bus;48.91542949795869, 2.2929723229320986;Asniï¿½res-sur-Seine;92004
Gramme;2.2757337364127457;48.92364511446729;140;Bus;48.92364511446729, 2.2757337364127457;Asniï¿½res-sur-Seine;92004
Les Champarons;2.2683976629166818;48.92904132623727;140;Bus;48.92904132623727, 2.2683976629166818;Colombes;92025
Alma;2.286643663604913;48.9172355645442;140;Bus;48.9172355645442, 2.2866436636049134;Asniï¿½res-sur-Seine;92004
Berges de Seine;2.308950446779511;48.91131396311209;140;Bus;48.91131396311209, 2.308950446779511;Clichy;92024
Otis Mygatt;2.1843944612993726;48.86179518066836;141;Bus;48.86179518066836, 2.1843944612993726;Rueil-Malmaison;92063
Mairie;2.2387770742308404;48.88450228096681;141;Bus;48.88450228096681, 2.2387770742308404;Puteaux;92062
Les Bouvets;2.2367784891777567;48.88874342837966;141;Bus;48.88874342837966, 2.2367784891777567;Puteaux;92062
Gï¿½nï¿½ral Leclerc;2.19585710441404;48.89718118997654;141;Bus;48.89718118997654, 2.19585710441404;Nanterre;92050
Gï¿½nï¿½ral Leclerc;2.195893715014177;48.89746022943954;141;Bus;48.89746022943954, 2.1958937150141775;Nanterre;92050
La Dï¿½fense (Calder - Miro);2.2407357350299244;48.89045933771332;141;Bus;48.89045933771332, 2.2407357350299244;Puteaux;92062
Mairie;2.2389249621113976;48.88464711552282;141;Bus;48.884647115522824, 2.2389249621113976;Puteaux;92062
Croix du Roy;2.212135051856716;48.86168423606525;144;Bus;48.861684236065244, 2.2121350518567158;Suresnes;92073
Suresnes Longchamp;2.221230693337654;48.86689709497962;144;Bus;48.86689709497962, 2.221230693337654;Suresnes;92073
Pages;2.230459614319606;48.87151651138065;144;Bus;48.87151651138065, 2.230459614319606;Suresnes;92073
Rï¿½sidence Verdun;2.2354382673887154;48.878779173765786;144;Bus;48.878779173765786, 2.2354382673887154;Puteaux;92062
Pompidou;2.2314515681375133;48.87543505621925;144;Bus;48.87543505621925, 2.2314515681375133;Suresnes;92073
Mairie de Suresnes - Carnot;2.225060633784591;48.87152664666351;144;Bus;48.87152664666351, 2.225060633784591;Suresnes;92073
Suresnes Longchamp;2.2220193364428336;48.86794547662056;144;Bus;48.867945476620555, 2.2220193364428336;Suresnes;92073
Garibaldi;2.218459425497317;48.863524425541385;144;Bus;48.863524425541385, 2.218459425497317;Suresnes;92073
Place Besche;2.1863367840987475;48.869219140503965;144;Bus;48.869219140503965, 2.1863367840987475;Rueil-Malmaison;92063
Zurich;2.183406038967067;48.87180731860333;144;Bus;48.87180731860333, 2.183406038967067;Rueil-Malmaison;92063
Mairie de Rueil;2.182286220340828;48.87800521811046;144;Bus;48.87800521811046, 2.1822862203408278;Rueil-Malmaison;92063
Colmar;2.17517174252111;48.88641928537346;144;Bus;48.88641928537346, 2.17517174252111;Rueil-Malmaison;92063
Bois Prï¿½au;2.173748442412056;48.8772810734152;258;Bus;48.8772810734152, 2.173748442412056;Rueil-Malmaison;92063
Gabriel Pï¿½ri;2.188865953837512;48.88277156356569;258;Bus;48.88277156356569, 2.188865953837512;Rueil-Malmaison;92063
Sainte Geneviï¿½ve;2.1964600635202;48.88551181498102;258;Bus;48.88551181498102, 2.1964600635202;Nanterre;92050
La Source;2.207231964133579;48.8865009525655;258;Bus;48.8865009525655, 2.207231964133579;Nanterre;92050
Les Bouvets;2.2367784891777567;48.88874342837966;258;Bus;48.88874342837966, 2.2367784891777567;Puteaux;92062
Danielle Casanova;2.175697152201314;48.87821184753695;258;Bus;48.87821184753695, 2.175697152201314;Rueil-Malmaison;92063
Le Parc;2.1610488757842945;48.87168867990714;258;Bus;48.87168867990714, 2.1610488757842945;Rueil-Malmaison;92063
Zone Industrielle Nord;2.318924658911216;48.942540708026606;261;Bus;48.942540708026606, 2.3189246589112154;Villeneuve-la-Garenne;92078
Acacias;2.326992218613209;48.93309879913125;261;Bus;48.93309879913125, 2.3269922186132095;Villeneuve-la-Garenne;92078
Ampï¿½re;2.327360983659462;48.93096954825441;261;Bus;48.93096954825441, 2.327360983659462;Villeneuve-la-Garenne;92078
Marï¿½chal Leclerc;2.324580962096654;48.93694318579493;261;Bus;48.93694318579493, 2.324580962096654;Villeneuve-la-Garenne;92078
Zone Industrielle Nord;2.3190038562528765;48.94274799321629;261;Bus;48.942747993216294, 2.3190038562528765;Villeneuve-la-Garenne;92078
Commandant d'Estienne d'Orves;2.31425157825379;48.94388996911435;261;Bus;48.94388996911435, 2.31425157825379;Villeneuve-la-Garenne;92078
Victor Hugo - Parmentier;2.2813807442461345;48.88432489703036;274;Bus;48.88432489703036, 2.2813807442461345;Neuilly-sur-Seine;92051
Victor Hugo - Sanzillon;2.320087341205278;48.90372454035935;274;Bus;48.90372454035935, 2.320087341205278;Clichy;92024
Gï¿½nï¿½ral Leclerc - Villeneuve - Hï¿½pital Beaujon;2.310173425079983;48.90551145070189;274;Bus;48.90551145070189, 2.310173425079983;Clichy;92024
Fournier;2.2988291463213795;48.90405163861168;274;Bus;48.90405163861168, 2.2988291463213795;Clichy;92024
Rï¿½sidence Greffulhe;2.278286782042626;48.89503531186755;274;Bus;48.89503531186755, 2.278286782042626;Levallois-Perret;92044
